userId,feedback,wine
e1db1538-f84b-4cdf-8dac-48a09828d7c5,0,port_red
e1db1538-f84b-4cdf-8dac-48a09828d7c5,0,port_red
e1db1538-f84b-4cdf-8dac-48a09828d7c5,0,port_red
e1db1538-f84b-4cdf-8dac-48a09828d7c5,0,touriga_nacional_red
e1db1538-f84b-4cdf-8dac-48a09828d7c5,0,carignan_red
1164de8a-6e33-42d6-904e-a0fc918c26f6,0,pinot_noir_rose
1164de8a-6e33-42d6-904e-a0fc918c26f6,0,viognier_white
1164de8a-6e33-42d6-904e-a0fc918c26f6,0,carmenere_red
1164de8a-6e33-42d6-904e-a0fc918c26f6,0,riesling_white
1164de8a-6e33-42d6-904e-a0fc918c26f6,0,pinot_noir_rose
bb9fd7e3-7e6c-4e1c-9a03-954ded235d4a,0,sangiovese_red
bb9fd7e3-7e6c-4e1c-9a03-954ded235d4a,0,moscato_white
ffc6ba91-8420-4575-a76d-6ba34e452d97,0,carignan_red
f835bff8-07ac-4f48-b875-def8f115b94f,0,viognier_white
f835bff8-07ac-4f48-b875-def8f115b94f,0,zinfandel_red
9687b49c-4edd-4bb6-bd31-f28ab14eb610,0,riesling_white
9687b49c-4edd-4bb6-bd31-f28ab14eb610,0,carignan_red
fe68338f-d452-4354-8e52-280d9152e655,0,chardonnay_white
11be7c3b-6dbe-45bb-904b-5d1f86cc9ca7,0,carmenere_red
d50ab859-c9b5-4e7b-9a94-c0193660a443,0,chardonnay_white
d50ab859-c9b5-4e7b-9a94-c0193660a443,0,marsanne_white
bccb36a9-fa31-4c1d-96a3-6dbea2bee79d,0,sangiovese_red
bccb36a9-fa31-4c1d-96a3-6dbea2bee79d,0,barbera_red
bccb36a9-fa31-4c1d-96a3-6dbea2bee79d,0,sangiovese_red
71ef5dc6-c970-41e3-b847-c6763f55010f,0,pinot_grigio_white
e6cc1499-33e7-4ea7-bfac-04770c11c3cc,0,marsanne_white
60a246d4-358c-432f-bf61-4e8014fdf56c,0,pinot_noir_red
1841582a-0953-4b16-8de8-66d520d0fba8,0,carignan_red
05f508af-6164-4b8a-8ee7-fbdbd9f260fd,0,chardonnay_white
2f2f737f-ff1b-40c1-a5d9-e4ea3ae0ffeb,0,gamay_red
b7d36537-9830-4209-ae19-4e5b823e0b65,0,nebbiolo_red
fe03e0ab-59fc-4f57-8d71-5a92ac995c6f,0,pinot_noir_rose
a6257cf9-f25e-40a8-949e-64c60e1cc1b0,0,prosecco_white
a6257cf9-f25e-40a8-949e-64c60e1cc1b0,0,prosecco_white
a6257cf9-f25e-40a8-949e-64c60e1cc1b0,0,sangiovese_red
a6257cf9-f25e-40a8-949e-64c60e1cc1b0,0,merlot_red
a6257cf9-f25e-40a8-949e-64c60e1cc1b0,0,prosecco_white
a6feab42-8aae-4c3f-b875-d967f8290610,0,riesling_white
a6feab42-8aae-4c3f-b875-d967f8290610,0,riesling_white
a6feab42-8aae-4c3f-b875-d967f8290610,0,malbec_red
6c8d6e20-9d81-4a0f-84a7-68edf88973a4,0,pinot_noir_red
6c8d6e20-9d81-4a0f-84a7-68edf88973a4,0,merlot_red
6c8d6e20-9d81-4a0f-84a7-68edf88973a4,0,mourvedre_red
749bdc54-d228-4d54-8db2-ce0c02642344,0,moscato_white
76bc5533-bf78-464c-bf2e-f4fc5c5ecd23,0,pinot_blanc_white
14cb393f-f6cd-411c-b87c-60488e60611e,0,carmenere_red
14cb393f-f6cd-411c-b87c-60488e60611e,0,vermentino_white
14cb393f-f6cd-411c-b87c-60488e60611e,0,moscato_white
14cb393f-f6cd-411c-b87c-60488e60611e,0,moscato_white
14cb393f-f6cd-411c-b87c-60488e60611e,0,tempranillo_red
14cb393f-f6cd-411c-b87c-60488e60611e,0,moscato_white
14cb393f-f6cd-411c-b87c-60488e60611e,0,semillon_white
14cb393f-f6cd-411c-b87c-60488e60611e,0,moscato_white
14cb393f-f6cd-411c-b87c-60488e60611e,0,carignan_red
14cb393f-f6cd-411c-b87c-60488e60611e,0,vermentino_white
14cb393f-f6cd-411c-b87c-60488e60611e,0,garganega_white
177e820e-6bba-4f29-a655-ac99563ffde1,0,carmenere_red
177e820e-6bba-4f29-a655-ac99563ffde1,0,cabernet_franc_red
a9b6a937-8d1a-4df8-828b-0daacf7b6e1b,-1,viognier_white
a9b6a937-8d1a-4df8-828b-0daacf7b6e1b,0,roussanne_white
41c1c78c-c6f6-4693-acc9-684bac773210,0,vermentino_white
6f40934d-6133-4f2a-84b1-e223dc04141e,0,pinot_noir_rose
97e8cd0e-8a39-43cc-9d0b-b10dca0d64ac,0,cabernet_franc_red
35ebacac-ef93-4a8d-98b1-74eb54dd9cd4,0,roussanne_white
bec96c0b-5b0b-4992-8756-e0d3b704afb5,0,trebbiano_white
bec96c0b-5b0b-4992-8756-e0d3b704afb5,0,pinot_noir_rose
bec96c0b-5b0b-4992-8756-e0d3b704afb5,0,pinot_blanc_white
bec96c0b-5b0b-4992-8756-e0d3b704afb5,0,grenache_red
bec96c0b-5b0b-4992-8756-e0d3b704afb5,0,moscato_white
bec96c0b-5b0b-4992-8756-e0d3b704afb5,0,carignan_red
bec96c0b-5b0b-4992-8756-e0d3b704afb5,0,moscato_white
bec96c0b-5b0b-4992-8756-e0d3b704afb5,0,carignan_red
bec96c0b-5b0b-4992-8756-e0d3b704afb5,0,trebbiano_white
1cb067b1-463f-48b0-8157-16a376576743,0,trebbiano_white
1cb067b1-463f-48b0-8157-16a376576743,0,moscato_white
1cb067b1-463f-48b0-8157-16a376576743,0,sangiovese_red
1cb067b1-463f-48b0-8157-16a376576743,0,moscato_white
1cb067b1-463f-48b0-8157-16a376576743,0,carignan_red
a66332c7-9f19-409e-87a7-19c7ccc5c740,0,carmenere_red
9f215475-d5c4-401e-bf9e-ae1e8d4e073a,0,cabernet_franc_red
9f215475-d5c4-401e-bf9e-ae1e8d4e073a,0,carignan_red
9f215475-d5c4-401e-bf9e-ae1e8d4e073a,0,cabernet_franc_red
9f215475-d5c4-401e-bf9e-ae1e8d4e073a,0,moscato_white
475482db-a6c2-4b5b-b5df-56c427154619,0,nebbiolo_red
b417643a-4a35-4fdb-9ff7-6f63133e9b86,0,chenin_blanc_white
82eec1f0-4fd8-4a8c-829b-ee791bf04aaa,0,melon_de_bourgogne_white
82eec1f0-4fd8-4a8c-829b-ee791bf04aaa,0,merlot_red
df4d6c5c-496b-4c88-98ed-a79c50436a13,0,grenache_red
df4d6c5c-496b-4c88-98ed-a79c50436a13,0,sangiovese_red
df4d6c5c-496b-4c88-98ed-a79c50436a13,0,moscato_white
df4d6c5c-496b-4c88-98ed-a79c50436a13,0,barbera_red
42d99147-ddaa-4af5-a85b-1690f44a4bac,0,vermentino_white
42d99147-ddaa-4af5-a85b-1690f44a4bac,0,pinot_blanc_white
a4858916-004b-47b1-8c0f-2a81f946e63a,0,grenache_red
a4858916-004b-47b1-8c0f-2a81f946e63a,0,sangiovese_red
ee04d4b6-d788-4265-bd4f-f7bbcefee7c7,0,merlot_red
eb8292c1-d525-4f96-b90a-ce16d7aa6978,0,riesling_white
eb8292c1-d525-4f96-b90a-ce16d7aa6978,0,chardonnay_white
f7551144-5c4d-4515-88e6-d101b8505192,0,carignan_red
e1d6f9e2-fde7-4e5d-b8c9-f8c73570554d,0,tempranillo_red
e1d6f9e2-fde7-4e5d-b8c9-f8c73570554d,0,cabernet_franc_red
e1d6f9e2-fde7-4e5d-b8c9-f8c73570554d,0,madeira_red
dbc7b9f0-c538-459c-baa7-98d94cac8e85,0,zinfandel_rose
e336887b-883b-4d9a-8cd3-060c25856bfb,0,carmenere_red
e336887b-883b-4d9a-8cd3-060c25856bfb,0,carignan_red
e336887b-883b-4d9a-8cd3-060c25856bfb,0,carignan_red
4dbbfa40-102e-4234-97b6-51f95c47f45d,0,gewurztraminer_white
986f45d1-84b4-421c-a15e-cec8e3ade505,0,pinot_blanc_white
986f45d1-84b4-421c-a15e-cec8e3ade505,0,corvina_red
986f45d1-84b4-421c-a15e-cec8e3ade505,0,sangiovese_red
986f45d1-84b4-421c-a15e-cec8e3ade505,1,carmenere_red
8ed6fede-1cf0-444d-8922-cb1409850360,0,carignan_red
490bf648-94d6-48b1-af13-400ed744d125,0,garganega_white
edcb15b5-cc15-460f-b4d8-f2ec550fea39,0,cabernet_franc_red
5a79ade2-ecdf-4bf8-9d3e-208a495d61b6,0,sangiovese_red
5a79ade2-ecdf-4bf8-9d3e-208a495d61b6,0,corvina_red
5a79ade2-ecdf-4bf8-9d3e-208a495d61b6,0,sangiovese_red
5a79ade2-ecdf-4bf8-9d3e-208a495d61b6,0,carignan_red
1c7eba65-8c32-4743-9635-ea07ec3619e9,0,roussanne_white
1c7eba65-8c32-4743-9635-ea07ec3619e9,0,cabernet_franc_red
de7a65a0-7346-48ac-b36b-c7a583129d7e,0,carignan_red
de7a65a0-7346-48ac-b36b-c7a583129d7e,0,trebbiano_white
de7a65a0-7346-48ac-b36b-c7a583129d7e,0,pinot_blanc_white
de7a65a0-7346-48ac-b36b-c7a583129d7e,0,gewurztraminer_white
de7a65a0-7346-48ac-b36b-c7a583129d7e,0,barbera_red
de7a65a0-7346-48ac-b36b-c7a583129d7e,0,pinot_blanc_white
de7a65a0-7346-48ac-b36b-c7a583129d7e,0,sangiovese_red
de7a65a0-7346-48ac-b36b-c7a583129d7e,0,trebbiano_white
de7a65a0-7346-48ac-b36b-c7a583129d7e,0,pinot_blanc_white
de7a65a0-7346-48ac-b36b-c7a583129d7e,0,prosecco_white
de7a65a0-7346-48ac-b36b-c7a583129d7e,0,corvina_red
de7a65a0-7346-48ac-b36b-c7a583129d7e,0,carmenere_red
de7a65a0-7346-48ac-b36b-c7a583129d7e,0,corvina_red
de7a65a0-7346-48ac-b36b-c7a583129d7e,0,sangiovese_red
d6b749b0-853c-4d6e-8adc-692684d4a5b1,0,sangiovese_red
2814ce60-ad09-4c89-bbe8-51bd1a486901,0,riesling_white
2814ce60-ad09-4c89-bbe8-51bd1a486901,0,riesling_white
fe9929a7-5572-47d2-99e7-54ce8d835e1f,0,riesling_white
19a06734-283e-42c9-933b-c53036773b9d,0,sauvignon_blanc_white
19a06734-283e-42c9-933b-c53036773b9d,0,tempranillo_red
19a06734-283e-42c9-933b-c53036773b9d,0,cabernet_franc_red
f6f17450-4717-4c65-9f1b-241dd0bf4891,0,pinot_noir_rose
95e6edb9-071d-4492-afe4-4637965cd1ad,0,barbera_red
95e6edb9-071d-4492-afe4-4637965cd1ad,0,sangiovese_red
adccbaac-24ab-4b71-abbc-84aea8efda9b,0,champagne_white
adccbaac-24ab-4b71-abbc-84aea8efda9b,0,sauvignon_blanc_white
adccbaac-24ab-4b71-abbc-84aea8efda9b,0,cabernet_franc_red
adccbaac-24ab-4b71-abbc-84aea8efda9b,0,cremant_white
adccbaac-24ab-4b71-abbc-84aea8efda9b,0,cremant_white
adccbaac-24ab-4b71-abbc-84aea8efda9b,0,cabernet_franc_red
adccbaac-24ab-4b71-abbc-84aea8efda9b,0,marsanne_white
d0208bd3-2cc0-4d1e-80a7-f52f949017c4,0,cabernet_sauvignon_red
0a66fc23-2df0-433b-9527-a5d85a285a8a,0,viognier_white
81fec094-5eb7-4bb3-b3ab-bc3acfbbf81f,0,moscato_white
81fec094-5eb7-4bb3-b3ab-bc3acfbbf81f,0,prosecco_white
848e2ffc-a612-4b5e-9afc-24a6c7211968,0,merlot_red
848e2ffc-a612-4b5e-9afc-24a6c7211968,0,pinot_blanc_white
848e2ffc-a612-4b5e-9afc-24a6c7211968,0,prosecco_white
848e2ffc-a612-4b5e-9afc-24a6c7211968,0,prosecco_white
848e2ffc-a612-4b5e-9afc-24a6c7211968,0,moscato_white
848e2ffc-a612-4b5e-9afc-24a6c7211968,0,chardonnay_white
848e2ffc-a612-4b5e-9afc-24a6c7211968,0,sangiovese_red
e89ad3af-f4d0-4911-b3e6-12951fb09c7d,0,zinfandel_rose
e89ad3af-f4d0-4911-b3e6-12951fb09c7d,0,mourvedre_red
e89ad3af-f4d0-4911-b3e6-12951fb09c7d,0,moscato_white
e89ad3af-f4d0-4911-b3e6-12951fb09c7d,0,zinfandel_rose
bf5f4550-6138-4c5b-94f7-22817c70d28c,0,sangiovese_red
bf5f4550-6138-4c5b-94f7-22817c70d28c,0,corvina_red
bf5f4550-6138-4c5b-94f7-22817c70d28c,0,barbera_red
bf5f4550-6138-4c5b-94f7-22817c70d28c,0,carmenere_red
7b4a95a3-fd25-4840-a427-1b8b93218e93,0,nebbiolo_red
14990591-5cda-4523-ab71-7173ca28a1a4,0,chardonnay_white
7ec3c224-eeba-4350-a496-748d49eb798e,0,cabernet_franc_red
34093b03-353b-4cf7-bc5f-d451d7a4cd88,0,pinot_grigio_white
dc6b7e3b-7b27-497e-adbc-b0779919bbd8,0,riesling_white
45241a1b-b127-42fa-95ba-fe115882f868,0,trebbiano_white
45241a1b-b127-42fa-95ba-fe115882f868,0,carmenere_red
45241a1b-b127-42fa-95ba-fe115882f868,0,barbera_red
45241a1b-b127-42fa-95ba-fe115882f868,0,marsala_red
f5ec07ca-4f23-490a-b57d-41aad328b00f,0,chardonnay_white
f5ec07ca-4f23-490a-b57d-41aad328b00f,0,chardonnay_white
f5ec07ca-4f23-490a-b57d-41aad328b00f,1,cabernet_franc_red
f5ec07ca-4f23-490a-b57d-41aad328b00f,0,roussanne_white
f5ec07ca-4f23-490a-b57d-41aad328b00f,0,riesling_white
f5ec07ca-4f23-490a-b57d-41aad328b00f,0,cabernet_franc_red
f5ec07ca-4f23-490a-b57d-41aad328b00f,0,chardonnay_white
f5ec07ca-4f23-490a-b57d-41aad328b00f,0,chardonnay_white
f5ec07ca-4f23-490a-b57d-41aad328b00f,0,chardonnay_white
a08f4cf0-baf8-4474-8a42-2d0a6f37a738,0,chardonnay_white
05ca70b4-d362-4f9f-a85a-51a862fa904c,0,pinot_blanc_white
05ca70b4-d362-4f9f-a85a-51a862fa904c,0,nebbiolo_red
05ca70b4-d362-4f9f-a85a-51a862fa904c,0,grenache_red
05ca70b4-d362-4f9f-a85a-51a862fa904c,0,pinot_blanc_white
47266c3f-2c8b-4c6c-a7f8-b60ef82e93b3,0,chardonnay_white
47266c3f-2c8b-4c6c-a7f8-b60ef82e93b3,0,chardonnay_white
47266c3f-2c8b-4c6c-a7f8-b60ef82e93b3,0,prosecco_white
47266c3f-2c8b-4c6c-a7f8-b60ef82e93b3,0,chardonnay_white
308683fc-0c73-4a4c-8361-8d62859c2cdd,0,corvina_red
12af842f-984c-4a50-86e3-7753cbfcfee2,0,zinfandel_red
fc3a1c50-d43a-4ed3-b4e5-2c11918d4c7f,0,sauvignon_blanc_white
fc3a1c50-d43a-4ed3-b4e5-2c11918d4c7f,0,cabernet_franc_red
d4e50214-9a40-4aa3-ba1a-9ac790e33fbd,0,corvina_red
d4e50214-9a40-4aa3-ba1a-9ac790e33fbd,0,tempranillo_red
d4e50214-9a40-4aa3-ba1a-9ac790e33fbd,0,corvina_red
bfa97a1e-8113-43b3-a866-a019cccff038,0,chenin_blanc_white
2371a2f1-324c-4460-be97-322e30aea748,0,merlot_red
4f5a4793-04b7-4b74-b185-59bd14d0a09a,0,carmenere_red
4f5a4793-04b7-4b74-b185-59bd14d0a09a,0,marsanne_white
5f21e6c2-4401-4f02-afac-3d02255f2797,0,corvina_red
7d0c524e-3144-44b2-983a-dcbe797a23e0,-1,carignan_red
cf7dc472-18a4-45ed-b6f5-9b1aa26fccf0,0,chardonnay_white
cf7dc472-18a4-45ed-b6f5-9b1aa26fccf0,0,chardonnay_white
0fb8c68e-261f-4770-ac26-6dafa5c42056,0,melon_de_bourgogne_white
0fb8c68e-261f-4770-ac26-6dafa5c42056,0,pinot_noir_red
05268acd-0865-4290-a3d3-b05e78be60a9,0,prosecco_white
05268acd-0865-4290-a3d3-b05e78be60a9,0,sangiovese_red
05268acd-0865-4290-a3d3-b05e78be60a9,0,prosecco_white
05268acd-0865-4290-a3d3-b05e78be60a9,0,chardonnay_white
05268acd-0865-4290-a3d3-b05e78be60a9,0,sangiovese_red
05268acd-0865-4290-a3d3-b05e78be60a9,0,prosecco_white
05268acd-0865-4290-a3d3-b05e78be60a9,0,chardonnay_white
05268acd-0865-4290-a3d3-b05e78be60a9,0,carignan_red
05268acd-0865-4290-a3d3-b05e78be60a9,0,barbera_red
05268acd-0865-4290-a3d3-b05e78be60a9,0,carmenere_red
05268acd-0865-4290-a3d3-b05e78be60a9,0,marsanne_white
eb95b707-b232-4c26-96c9-f8578768515c,0,grenache_red
2d536f0b-69c6-4ff5-aacf-7f089ee66fc6,0,grenache_red
2d536f0b-69c6-4ff5-aacf-7f089ee66fc6,0,carignan_red
5ddd0d42-a6a7-4f24-9882-7c57093d7e89,0,riesling_white
d13ae9e9-c379-4eaa-a521-38f7be6e3b9a,0,gamay_red
a2a98a7e-5d6f-4887-95c7-0f50fc1d71ec,0,sauvignon_blanc_white
a2a98a7e-5d6f-4887-95c7-0f50fc1d71ec,0,marsanne_white
910edcf8-6e00-49dd-b1f6-2204fb84919f,0,pinot_noir_red
910edcf8-6e00-49dd-b1f6-2204fb84919f,0,zinfandel_rose
910edcf8-6e00-49dd-b1f6-2204fb84919f,0,barbera_red
910edcf8-6e00-49dd-b1f6-2204fb84919f,0,sauvignon_blanc_white
910edcf8-6e00-49dd-b1f6-2204fb84919f,0,gamay_red
71360653-7a95-42b3-8f6d-ddb2a39a12ea,0,semillon_white
71360653-7a95-42b3-8f6d-ddb2a39a12ea,0,corvina_red
30c1b59c-dd3b-41fa-92a5-8da4b3a977b5,1,semillon_white
30c1b59c-dd3b-41fa-92a5-8da4b3a977b5,0,riesling_white
a09c5215-203d-4905-b6a9-730c6c1051b9,0,cabernet_sauvignon_red
a09c5215-203d-4905-b6a9-730c6c1051b9,0,chardonnay_white
a09c5215-203d-4905-b6a9-730c6c1051b9,0,sangiovese_red
a09c5215-203d-4905-b6a9-730c6c1051b9,0,chardonnay_white
7f13322e-d451-44a5-b8bd-f4876d8b5ae8,0,gamay_red
7f13322e-d451-44a5-b8bd-f4876d8b5ae8,0,chardonnay_white
7f13322e-d451-44a5-b8bd-f4876d8b5ae8,0,gamay_red
6ea88bec-3115-4198-bf3e-2e0cd428d6ca,0,sauvignon_blanc_white
8b3e4f35-cc28-435f-8126-bee15beb5922,0,trebbiano_white
ba72b753-f2e6-4f66-90eb-19c7a8e9c8e1,0,cabernet_sauvignon_red
ba72b753-f2e6-4f66-90eb-19c7a8e9c8e1,0,shiraz_red
aafba5d6-256f-4722-b8aa-ace40c9f1baa,0,gamay_red
aafba5d6-256f-4722-b8aa-ace40c9f1baa,0,melon_de_bourgogne_white
5e45e8d5-c2b0-4423-8791-b731f03f492c,0,barbera_red
5e45e8d5-c2b0-4423-8791-b731f03f492c,0,vermentino_white
5e45e8d5-c2b0-4423-8791-b731f03f492c,0,chardonnay_white
5e45e8d5-c2b0-4423-8791-b731f03f492c,0,moscato_white
5e45e8d5-c2b0-4423-8791-b731f03f492c,0,corvina_red
d694893a-6c96-4dd8-a092-7d6b195da6cb,0,tempranillo_red
755dac07-5aa4-4495-a4dd-6df96c0dbcd2,0,carignan_red
1e1fcbaf-bd3d-4a7c-ad4c-ca06e52aeaa0,0,moscato_white
1e1fcbaf-bd3d-4a7c-ad4c-ca06e52aeaa0,0,chardonnay_white
3cb0236d-f4d7-49c9-b48b-d62413ad3094,0,sangiovese_red
3cb0236d-f4d7-49c9-b48b-d62413ad3094,0,tempranillo_rose
3cb0236d-f4d7-49c9-b48b-d62413ad3094,0,cabernet_franc_red
3cb0236d-f4d7-49c9-b48b-d62413ad3094,0,carignan_red
3cb0236d-f4d7-49c9-b48b-d62413ad3094,0,zinfandel_rose
a0c0d61d-d765-4283-afa7-c0c1b5ee8ec1,0,riesling_white
b85f0972-6443-44e4-b035-335f0d464a53,0,roussanne_white
a5f22cbe-3fd9-44cc-aca4-eb45281a07ad,0,merlot_red
1eb19630-530b-4e52-b588-df69b735320d,0,corvina_red
bb75d437-cda4-4616-93cf-ddf26cbab37d,0,pinot_blanc_white
7157a0e6-bbf5-4950-aefc-d15517a171bf,0,cabernet_franc_red
fb77a5a3-6546-443f-9b48-03dce5497414,0,roussanne_white
fb77a5a3-6546-443f-9b48-03dce5497414,0,sangiovese_red
fb77a5a3-6546-443f-9b48-03dce5497414,0,roussanne_white
4f526fb3-84e2-4cc7-b713-5fb78a514511,0,moscato_white
4f526fb3-84e2-4cc7-b713-5fb78a514511,0,gruner_veltliner_white
1fc224b7-caae-4b07-84cb-006b85f12c43,0,chardonnay_white
1fc224b7-caae-4b07-84cb-006b85f12c43,0,chardonnay_white
1fc224b7-caae-4b07-84cb-006b85f12c43,0,moscato_white
f018d311-0d8c-4e0c-8578-15f105cfd75f,0,marsala_red
0b0e87cc-a111-43da-aa46-0b52101175da,0,carignan_red
bd9ebe3d-5150-4fd7-94a3-9ded15ff1987,0,cabernet_franc_red
cbc9d837-183b-4cd4-a862-c6d757d9c0af,0,moscato_white
cf275109-736d-4861-9ed6-812f490c2244,0,garganega_white
cf275109-736d-4861-9ed6-812f490c2244,0,sangiovese_red
cf275109-736d-4861-9ed6-812f490c2244,0,trebbiano_white
cf275109-736d-4861-9ed6-812f490c2244,0,trebbiano_white
cf275109-736d-4861-9ed6-812f490c2244,0,grenache_red
cf275109-736d-4861-9ed6-812f490c2244,0,sangiovese_red
72f16e34-44c4-44b7-bd79-8426bf361573,0,carignan_red
72f16e34-44c4-44b7-bd79-8426bf361573,0,tempranillo_rose
72f16e34-44c4-44b7-bd79-8426bf361573,0,mencia_red
72f16e34-44c4-44b7-bd79-8426bf361573,0,moscato_white
72f16e34-44c4-44b7-bd79-8426bf361573,0,carignan_red
72f16e34-44c4-44b7-bd79-8426bf361573,0,moscato_white
72f16e34-44c4-44b7-bd79-8426bf361573,0,sherry_red
72f16e34-44c4-44b7-bd79-8426bf361573,0,cinsault_red
72f16e34-44c4-44b7-bd79-8426bf361573,0,tempranillo_rose
72f16e34-44c4-44b7-bd79-8426bf361573,0,grenache_blanc_white
72f16e34-44c4-44b7-bd79-8426bf361573,0,carignan_red
72f16e34-44c4-44b7-bd79-8426bf361573,0,sherry_red
72f16e34-44c4-44b7-bd79-8426bf361573,0,cava_white
72f16e34-44c4-44b7-bd79-8426bf361573,0,moscato_white
72f16e34-44c4-44b7-bd79-8426bf361573,0,moscato_white
72f16e34-44c4-44b7-bd79-8426bf361573,0,tempranillo_rose
72f16e34-44c4-44b7-bd79-8426bf361573,0,moscato_white
72f16e34-44c4-44b7-bd79-8426bf361573,0,chenin_blanc_white
72f16e34-44c4-44b7-bd79-8426bf361573,0,cinsault_red
72f16e34-44c4-44b7-bd79-8426bf361573,0,tempranillo_rose
72f16e34-44c4-44b7-bd79-8426bf361573,0,moscato_white
72f16e34-44c4-44b7-bd79-8426bf361573,0,mencia_red
72f16e34-44c4-44b7-bd79-8426bf361573,0,carmenere_red
72f16e34-44c4-44b7-bd79-8426bf361573,0,carignan_red
